anno	CAS-DAC-18	CAS-DAC-7	CAS-DAC-37	CAS-DAC-30	CAS-DAC-20	CAS-DAC-1	CAS-IPMN-1	CAS-DAC-6	CAS-DAC-36	CAS-DAC-2	CAS-DAC-15	CAS-DAC-19	CAS-DAC-28	CAS-DAC-33	CAS-DAC-12	CAS-DAC-14	CAS-DAC-25	CAS-DAC-8	CAS-DAC-31	CAS-DAC-27	CAS-DAC-11	CAS-DAC-9	CAS-DAC-5	CAS-DAC-4	CAS-DAC-38	CAS-DAC-29	CAS-DAC-34	CAS-DAC-23	CAS-DAC-32	CAS-DAC-42	CAS-DAC-41	CAS-DAC-39	CAS-DAC-35	CAS-DAC-3	CAS-DAC-26	CAS-DAC-24	CAS-DAC-22	CAS-DAC-21	CAS-DAC-13	CAS-DAC-16
Class4	16.7024	8.90291	9.46917	10.6516	11.1361	9.04863	27.9854	17.7218	21.507	18.3974	20.7634	20.5531	19.0056	23.8325	16.3313	11.6554	19.4744	20.2084	16.0659	15.7886	18.6134	33.0036	17.6073	19.5674	19.5011	14.9278	12.3455	15.6414	55.6518	23.6191	24.9883	33.9369	25.3872	38.1557	24.0084	14.5007	27.2716	34.5895	29.3065	22.4477
Class4	5.44807	4.29245	5.24536	5.86348	5.0779	7.01633	4.57328	2.75967	5.46753	6.34741	2.77968	3.35222	3.41985	5.25348	3.86899	8.69447	6.5098	4.03127	7.16766	8.15032	4.22858	8.12464	5.24143	5.92383	6.16847	5.39539	4.52385	7.14686	17.3822	7.68157	8.47242	12.1057	9.01412	6.06341	7.88921	6.04811	14.2146	8.09676	7.02749	8.21822
Class4	0.205479	0.221322	0.219453	1.43735	1.2074	0.929137	0.435378	0.126489	0.10879	0.412864	0.0897458	0.083487	1.01202	0.387141	0.781258	2.07969	2.28219	0.880284	1.91054	0.958068	0.640505	0.986052	0.611476	0.0860279	1.22766	0.287007	1.88743	0.620534	0.833379	1.10473	0.850079	0.0540076	1.54257	3.22377	0.39922	1.359	0.395472	2.45864	3.8128	1.61542
Class4	4.39387	3.0238	10.3089	2.71581	5.6748	3.25815	11.6218	5.3399	3.84651	9.34933	6.12466	1.64618	4.73686	4.25896	3.59859	2.00702	7.35158	7.90509	9.20491	4.03817	2.88025	13.9307	3.75026	3.60979	1.28486	10.3596	14.3998	70.7022	102.838	0.801724	58.0036	5.34551	14.6252	40.9824	4.93549	3.30666	9.42336	2.04712	4.65541	7.47887
Class4	3.19113	5.91117	1.26533	5.97782	2.02327	6.30706	7.78611	3.227	3.13781	4.66643	2.51455	2.22939	1.13983	5.31244	5.73382	1.9013	4.56787	7.08726	3.79955	5.13661	4.49186	1.55643	3.63031	1.33603	0.415538	0.799104	1.30855	5.3507	2.25589	20.6131	2.53961	2.61685	4.76377	9.21651	12.09	7.72216	2.19193	6.16484	6.38491	17.9164
Class4	0.620314	0.556274	0.307629	0.18868	0.133768	0.315358	0.324231	0.913374	0.840301	0.315331	1.35974	1.25256	0.149384	0.262023	0.232888	0.378431	0.235467	0.208945	1.3956	0.975425	0.653444	1.51612	0.899545	0.835852	0.586372	0.396987	0.301282	2.32E-05	0.677278	0.649875	0.963125	3.49022	1.02898	1.29861	1.51058	1.19744	0.755533	1.13967	1.30503	0.799728
Class4	11.6306	10.5933	8.39464	8.68764	10.8249	11.5861	10.0188	5.25109	4.66205	6.7235	3.43931	4.66847	7.48561	2.19992	6.64603	3.26476	4.38453	5.02301	11.4125	12.5385	8.0545	8.37848	6.86808	10.1887	3.96585	4.91674	7.71764	17.4572	22.5422	5.12692	5.83764	6.59543	10.9979	19.0527	6.40477	13.816	5.10183	10.666	5.12883	17.1248
Class4	0.65553	0.723139	3.16228	1.42835	0.615253	0.738433	1.26221	1.49193	1.92457	0.66998	2.31365	1.38817	2.44789	2.65422	1.44586	1.58706	0.93081	1.81407	2.93753	0.751945	0.656085	0.27989	0.473953	0.453164	0.367254	1.49105	0.845982	3.81126	1.0599	4.21577	1.59471	2.49616	2.20517	0.537906	2.03367	0.322555	1.52052	1.77185	1.82998	2.46213
Class4	1.70685	2.07902	2.12378	4.6465	1.99997	1.45488	1.66114	3.40147	2.68788	2.91748	2.39828	3.0261	2.20628	1.29607	2.26615	1.54251	2.1968	2.1453	5.56302	4.75111	1.67402	2.67307	3.227	3.03874	3.61967	2.64186	4.04532	2.5653	7.49368	2.01687	6.65405	5.01822	3.37032	6.31208	5.24251	2.55899	2.35565	4.27306	3.41666	3.65095
Class4	1.25882	1.3293	1.95208	1.2691	2.63444	1.64791	1.58654	2.21626	1.7177	1.65046	2.2553	1.17588	1.4612	1.70215	1.42543	2.48416	1.57744	2.32124	3.98977	3.18324	1.70559	3.54143	3.0401	1.76651	1.72286	3.16414	1.72889	4.92006	2.77621	1.90264	4.89	3.69534	2.72549	3.49952	4.87181	1.48229	5.76393	2.43606	2.71644	3.16176
Class4	0.456813	0.106909	4.95E-12	9.60E-11	4.35E-09	6.89E-17	1.4253	3.52E-35	0.478673	0.104317	0.259735	0.559076	0.611596	0.240124	9.75E-14	4.21E-23	0.661804	1.1116	1.79349	2.68325	2.24321	1.56612	0.000463237	1.08921	2.16169	8.06E-24	1.24429	0.523294	3.04207	0.000720458	3.09809	2.70837	4.37417	2.19467	4.04E-09	1.37432	1.30585	1.71975	3.06	0.195094
Class4	0.0361574	0.183662	1.49216	0.12276	0.915693	0.12135	0.140011	0.116293	2.54283	0.677767	0.272132	0.276648	0.0757955	0.426637	0.125716	0.225321	0.0189909	0.344386	0.427241	0.214595	0.093383	0.0348783	0.0943092	0.227509	0.356194	1.6442	0.0797366	3.85758	0.336253	0.278041	5.68297	1.45926	1.34093	0.205606	3.85355	0.0158061	0.700012	0.322134	0.485683	0.262557
Class4	0.273029	0.283923	0.157219	0.608892	0.619766	0.111453	0.273538	0.395337	0.134239	0.279495	0.506082	0.41262	0.49	0.230358	0.299665	0.690501	1.16871	0.564821	1.99716	0.70905	0.221556	0.170444	0.240189	0.0280245	0.0507894	0.117707	0.299337	1.92344	0.63447	1.70699	0.36393	0.544462	1.26728	0.2498	0.321224	0.791332	2.04848	2.41685	1.73839	0.983643
Class4	1.51135	0.590987	0.85254	1.49779	0.679454	1.30617	1.03476	0.996672	1.40559	0.944747	1.12393	1.25033	1.84529	0.843669	1.31543	1.51569	1.60333	0.975654	2.68151	2.03365	1.17774	2.38877	1.52094	1.56507	1.30794	0.821526	0.949134	0.917782	1.99346	2.15755	2.15064	2.10837	3.23504	2.3905	2.20633	2.14693	3.06687	3.22987	2.21203	3.35969
Class4	28.036	2.09766	34.0988	0.117091	49.2701	0.166564	0.532529	22.5163	41.5181	18.5703	21.0881	5.74263	55.5539	48.6041	11.8946	33.9572	36.1646	13.5357	39.6992	42.636	11.3228	4.80486	4.7185	1.49176	0.425838	14.4315	22.8795	39.6709	1.66387	41.5588	25.9863	19.9211	37.7212	17.9276	16.1761	55.0807	32.2762	55.7659	58.4153	51.591
Class4	77.2457	70.2165	27.3833	100.549	38.7959	71.7052	64.3089	62.5909	76.2469	64.539	51.7285	65.1961	76.5418	54.0837	74.2916	87.4036	65.4379	104.465	192.2	123.413	66.603	81.4968	75.7035	70.1382	73.5651	122.351	72.322	90.9199	85.3188	157.795	176.208	210.007	76.4872	88.4049	118.975	71.8099	135.686	163.066	120.745	182.46
Class4	13.1191	22.4592	13.0301	15.7125	31.6461	14.1282	40.6821	16.7266	33.8204	28.253	12.5009	12.5518	30.0314	23.2872	21.6389	47.3644	24.0235	21.1933	30.7189	35.5537	23.4603	29.3978	26.2187	23.5522	23.8139	21.8887	18.4806	31.4908	50.5104	44.7417	45.1658	30.3208	17.0875	46.1964	50.152	24.5318	9.99303	40.773	49.7096	41.3131
Class4	0.318941	0.333401	0.581574	0.227711	0.438522	5.09815	4.04839	1.35412	3.0148	2.68026	1.88071	1.99769	3.17459	2.035	2.39419	2.67592	1.04687	3.95175	3.77903	8.44164	2.35051	6.0991	1.7087	2.55104	9.05E-19	0.61084	1.35618	0.52075	5.00882	14.5654	1.86829	6.56644	8.34682	5.37593	3.06313	9.58543	0.90551	3.99023	2.59988	9.72055
Class4	1.14589	1.13597	1.11969	1.49186	1.56679	1.07908	1.87058	1.19972	1.51452	0.87708	1.25175	0.817324	0.414793	1.32611	0.564391	0.563532	1.03791	1.15984	1.3931	1.50781	0.563623	0.696534	0.693667	0.531698	1.08878	1.0562	0.994752	1.06581	0.643575	1.36307	1.67488	4.35533	1.66071	0.978775	1.15247	1.61272	1.01982	2.17719	1.62663	1.79508
Class4	5.33466	5.62889	1.57531	4.61005	4.53734	6.43618	5.35838	3.66695	6.72676	3.60217	2.09131	2.5572	7.48437	7.51692	3.60718	1.97592	6.74724	3.77429	7.22556	7.23243	3.154	6.30332	2.62012	3.32373	0.632928	2.96352	1.08633	5.37642	0.0456783	6.03582	4.01771	10.0245	2.96811	10.5216	3.53388	4.23772	3.81498	12.9064	13.0519	10.6199
Class4	16.9097	12.8047	19.5909	7.59277	14.1644	13.2815	17.9281	9.284	10.8638	9.96978	12.61	12.3293	9.62454	4.51401	15.4453	1.5392	5.80816	8.14873	20.5058	16.1285	15.0195	29.8816	17.2077	18.621	10.8695	15.3941	11.4165	31.2849	33.2427	11.4964	32.4587	32.1006	18.1803	29.2856	15.4589	15.414	8.29696	20.5917	14.2549	22.4663
Class4	2.54457	3.39802	19.992	1.13487	7.84263	5.62774	8.20747	29.7946	30.6585	54.7349	10.6605	15.6798	2.74291	16.607	21.2968	16.6665	6.04826	27.4287	3.92108	11.7315	11.3933	10.8313	10.0062	9.28621	1.51458	30.2064	1.79928	18.9538	12.6168	18.1119	69.4667	24.5298	9.59929	39.4026	29.2098	8.74055	23.6341	9.71551	21.5038	26.6076
Class4	28.8779	15.8054	16.3539	23.9806	38.276	19.8944	42.095	28.3136	17.7506	20.5762	19.0574	29.2402	22.2983	14.368	11.5803	9.9293	10.6863	16.4181	26.3414	32.8973	13.6448	17.4726	11.2551	22.5596	18.6116	16.0839	12.7958	41.0255	19.3809	28.8605	28.4297	47.102	28.4278	13.7214	22.9416	18.0901	37.8952	62.8067	15.0827	44.8661
Class4	0.599319	0.609335	0.735387	0.88036	0.708997	0.138877	0.347998	0.500742	0.571441	0.704957	0.938157	0.668127	0.618029	0.858132	0.814318	0.640959	0.499921	0.763206	1.09524	0.792506	0.563959	0.38365	0.289569	0.464932	0.363197	0.910084	0.885906	1.44184	0.61515	1.53694	0.94589	1.10624	1.66855	0.703838	1.00656	0.631762	1.9582	1.29135	0.78178	1.02008
Class4	3.78854	0.0821476	1.63189	7.11044	2.90182	1.71682	5.82637	2.25271	5.74105	6.85078	0.86344	1.17867	4.48636	4.64168	6.07885	1.00039	3.4214	4.92956	3.52413	4.1761	3.52765	2.97814	2.50746	1.60438	1.42633	0.591891	0.28717	7.33228	2.19079	1.95598	0.674536	5.18689	4.46036	9.84681	2.58457	12.8792	1.32774	6.32314	7.71332	8.64186
Class4	74.2098	53.9186	71.7943	77.3243	64.5843	59.9811	116.657	38.2974	55.3976	77.3332	73.2514	41.1805	57.1294	39.9805	65.809	60.5412	85.3641	85.1781	121.437	80.304	53.8807	105.647	65.9259	72.0628	77.3188	82.1004	119.249	197.746	273.499	68.5875	248.273	158.541	151.013	238.676	72.582	91.9365	56.1151	113.746	97.4659	96.5931
Class4	23.3157	21.7745	19.6785	24.8457	15.9263	22.2248	48.8712	13.5888	24.6944	15.0145	9.31914	12.4705	25.6372	7.97975	9.15537	23.4868	23.1208	23.6122	38.7034	25.8641	7.61625	8.69769	6.81204	13.9542	16.5773	16.5251	20.0741	42.9743	50.5628	26.5709	41.2737	43.4824	31.0864	26.3657	14.0118	22.7404	18.4772	31.4487	31.3757	44.8444
Class4	2.11035	0.883643	1.52817	3.27398	0.525749	1.33595	0.486602	0.559664	0.907867	0.602014	1.04678	0.683171	3.27781	2.5853	2.23368	0.57449	0.871967	0.674716	1.7278	3.84269	1.5623	2.58204	2.53246	2.769	2.18084	2.09275	1.34034	1.10429	4.91143	2.61897	1.42753	2.36506	2.88518	4.04656	2.53632	2.04246	3.88917	1.8216	3.16369	0.847573
Class4	64.3013	89.1696	35.414	119.22	73.3926	112.087	104.135	16.9526	34.3128	38.0737	20.4193	16.3648	48.2111	35.6451	42.5712	46.6288	58.2073	73.0828	100.004	57.4109	34.7183	39.7861	39.6516	43.6165	29.5838	44.6082	55.0888	124.235	69.7878	102.797	73.6123	97.077	64.5281	81.1922	61.21	56.5221	27.9885	129.047	94.5355	121.606
Class4	3.51637	0.175315	1.79E-05	0.864306	3.70E-05	0.00203326	0.499851	0.411936	0.16103	0.349046	1.6934	0.154457	1.21273	1.08E-27	2.00511	0.456395	0.811691	2.88513	0.790717	1.72373	4.61E-10	1.36117	0.491568	1.17494	0.338021	0.000455599	3.30954	2.89394	4.5129	2.13625	0.668355	0.942947	0.768207	3.25885	4.64688	1.12034	2.99138	1.07211	2.52515	2.70104
Class4	7.60216	8.8531	8.54127	3.86989	11.8922	10.849	4.73212	10.0517	11.3774	13.4333	11.7117	11.0449	6.24833	7.303	11.2687	11.3222	9.45258	12.0812	15.3373	15.4694	9.31382	13.4141	8.90941	11.3681	4.48883	16.5896	6.60656	30.7573	5.63093	15.8291	34.3785	15.2514	13.7417	13.8059	20.1837	12.0055	10.3935	12.3166	7.81847	15.4979
Class4	16.8131	14.2139	16.8008	26.8715	15.062	21.4414	23.3872	9.17544	22.7941	16.3912	5.4892	8.15218	19.4105	12.644	16.0967	12.4416	19.2131	16.616	27.2254	27.2201	17.6919	22.9982	19.145	20.9914	22.5893	13.2121	15.5987	10.94	45.8379	25.2583	14.5714	47.1576	28.2584	30.1808	19.6907	28.4414	48.2538	43.565	28.8442	43.9761
Class4	54.3465	46.1835	33.2219	29.313	47.9898	77.1469	35.1139	83.8645	49.1229	90.3283	107.347	112.567	39.1618	47.4573	51.3324	90.7929	59.1581	67.3106	64.2679	80.544	51.3799	33.3929	30.371	36.7187	25.7893	38.5596	33.7622	67.5419	64.3087	88.8817	113.473	71.7293	76.7029	62.3483	79.5596	98.5149	163.291	61.8854	71.4903	82.9049
Class4	2.15815	1.70763	1.49606	2.49635	2.8101	2.05597	1.93431	3.37218	2.70085	1.50689	2.58782	3.55634	1.8606	3.48527	2.05569	3.02376	2.19626	2.33354	4.25066	5.76867	1.97534	3.99539	1.85307	2.78434	2.85115	1.69147	2.82016	2.75894	5.77827	3.08422	3.11893	5.12303	4.5754	3.40176	3.83174	4.77963	6.29505	5.44241	5.67129	3.56897
Class4	0.857916	0.731686	1.04117	0.697997	1.21154	1.80147	2.39791	1.04313	0.950342	1.10701	1.09879	0.892403	0.690855	0.871502	1.60897	1.8526	1.47836	1.03279	2.79055	1.92345	1.06649	1.20395	0.964682	1.09527	0.809033	1.0381	2.21404	4.64291	2.48808	1.52525	4.22053	2.02863	1.28879	4.16353	2.20296	1.13413	2.1272	2.23035	1.93843	2.25145
Class4	6.1061	7.02254	3.83947	7.55527	5.49365	7.00899	5.20671	6.79081	12.0883	10.8835	4.25527	6.20174	10.6218	6.07645	7.7164	6.7228	12.8063	7.31488	7.41841	10.8539	5.69023	11.1251	6.22487	8.74499	8.12147	5.88088	4.74229	2.54804	10.467	7.98756	8.65535	13.6426	12.0671	16.8175	9.59003	13.5634	10.9447	11.654	15.52	13.5019
Class4	0.376214	1.20889	1.00905	1.87436	0.712449	0.942436	1.20191	2.41455	1.04817	1.12779	1.58107	1.50754	0.701144	1.16084	0.928086	4.05049	1.31143	1.2994	2.98013	2.84777	0.780318	0.881813	1.00439	1.18731	1.80359	0.895568	1.49294	0.616668	1.6126	1.17491	1.18793	1.64103	2.3788	1.79029	1.75679	2.41178	4.54494	2.7728	3.54057	3.20219
Class4	6.90069	2.41412	5.87466	7.47963	2.80421	9.10296	6.03223	4.53077	10.4772	9.22311	7.00951	7.82715	1.94811	4.75737	5.95373	7.44851	4.71069	11.0298	11.4771	24.3259	6.50528	15.321	9.26432	5.51195	3.63397	7.17686	5.33306	9.56342	19.8231	15.6555	29.2437	31.3237	21.9865	24.9657	28.4114	28.821	2.72598	18.0688	10.2382	26.8915
Class4	1.8922	1.94061	1.61857	0.740941	1.84865	1.97397	0.805733	1.33866	1.91368	2.0496	1.97936	2.24901	0.649012	2.08897	2.01578	1.42601	2.77517	2.82175	3.57692	3.12764	1.73699	2.0363	2.35164	1.70077	0.127174	0.532713	0.972251	3.73058	0.622399	1.89076	1.43379	2.89257	2.81719	2.02403	1.49229	2.09112	8.94361	4.31365	2.42711	2.26133
Class4	0.716397	1.01121	0.724252	0.548101	1.09679	0.619314	1.15253	0.367446	0.879393	0.440225	0.563354	0.675038	0.426108	0.72243	0.953139	1.09082	0.777117	0.398531	0.854066	1.42753	0.812864	0.641941	0.477859	0.507216	0.468043	1.42507	1.10604	1.94679	1.46974	1.6681	0.813004	0.494881	1.34863	1.21777	1.03937	1.13836	1.12372	0.642742	1.36443	1.50195
Class4	6.8882	1.83129	3.74099	7.79442	4.98122	6.44824	4.80244	1.59055	3.18271	2.8602	1.50898	1.52304	5.22344	3.36433	1.88437	2.46092	3.24143	4.61878	6.03066	3.91905	2.32671	1.81443	3.51401	4.85922	2.61017	2.59256	1.52767	6.0763	7.39694	2.76387	4.35621	8.33462	4.09299	3.63993	2.12631	3.08978	3.50942	8.47319	2.21162	14.7277
Class4	21.218	20.2067	19.0813	19.4229	29.7796	22.431	20.6802	21.8968	28.4812	22.5977	22.2059	21.1801	19.8311	20.9863	22.4722	20.9821	22.9795	22.9633	33.1901	37.0917	20.2117	37.3395	18.7426	20.0965	20.1658	24.211	19.1338	44.5792	38.3921	24.6938	32.9757	34.2088	39.7191	33.1209	41.7691	32.1942	42.1557	31.4412	26.0143	35.9725
Class4	0.365082	0.492417	0.514856	0.878015	0.859697	1.00394	0.675638	0.795264	0.663158	0.68542	0.565061	0.594681	0.704693	0.70734	0.444281	0.705365	1.04137	0.712103	2.57422	2.85001	0.475965	2.00038	0.473188	0.563244	0.517442	0.597396	0.591711	1.61991	4.28048	2.25623	2.60097	2.64142	3.65254	2.04642	2.85867	1.45239	5.45669	2.34391	4.52009	3.89812
Class4	7.40156	1.09634	5.73261	5.44982	13.0786	5.68505	11.3833	3.90144	4.24129	12.1649	5.37673	3.42729	3.37878	9.05251	4.9848	9.91097	3.57553	14.2623	8.85927	9.41772	3.71985	5.63761	4.32269	4.85165	10.4754	1.56518	4.89096	30.3568	19.2076	3.68789	13.3135	17.4165	8.50004	36.754	2.95181	13.3293	13.9141	9.5178	7.1673	4.12868
Class4	3.91151	4.91664	3.48187	3.65174	2.85693	7.3228	7.22768	2.70525	4.35505	4.69715	1.39563	3.13061	3.21299	2.95748	4.20387	2.78351	2.74172	6.79983	4.24352	5.94579	3.47206	4.08613	2.87607	3.4488	2.51305	4.33952	2.73013	6.33422	4.9909	8.45826	5.8055	7.68189	5.91936	6.51175	5.18278	3.88101	2.74278	4.986	7.52166	9.70935
Class4	31.8823	27.0048	24.6971	32.9782	30.8934	22.7586	19.4218	38.4135	52.0885	29.5716	20.0639	34.2949	41.7852	27.682	28.6004	36.2718	37.8241	34.0214	52.044	52.215	33.1741	57.7108	39.2575	37.9701	32.9081	20.0686	18.5663	35.3973	86.0452	31.7966	21.028	61.3487	91.6499	113.28	44.0048	53.5075	49.3187	59.4117	54.922	91.1158
Class4	2.14443	1.165	1.43769	3.72126	1.97203	1.54749	2.59275	2.67177	2.32624	1.60946	1.85226	3.40113	1.95108	1.63383	1.17161	1.79546	0.885575	1.83088	2.4834	4.78909	1.5005	2.38744	1.91881	2.12755	4.69126	0.998434	1.95324	1.48476	4.77014	2.07652	1.85856	8.12135	6.09884	2.32284	2.17919	3.47268	2.4644	2.6488	2.45351	6.30762
Class4	3.27627	2.17223	5.13206	1.46212	3.55932	3.33846	4.2157	4.92313	3.16769	3.5873	4.8947	4.28388	4.52026	5.07261	4.76577	5.28027	3.90611	3.6357	3.66011	4.35104	3.41527	8.73786	4.20866	3.01109	3.44524	4.15748	3.52241	8.5555	4.72118	8.08101	7.22866	8.86912	3.95008	5.62266	4.51755	3.17688	9.03667	3.47695	9.2654	4.19048
Class4	5.1715	2.82441	5.33484	0.187451	4.69138	5.73566	7.7892	4.65673	2.61614	8.87081	14.6187	5.54474	4.37065	3.27453	5.72554	2.155	6.5563	8.52832	15.0568	8.98677	4.40773	13.2303	10.0214	6.80091	0.477229	6.27404	14.0524	24.3113	56.4979	4.3171	27.2222	17.9475	33.341	32.3169	4.06999	7.84512	10.9059	6.84878	3.12881	3.57108
Class4	19.2568	24.6968	18.0887	32.8493	20.8031	28.1377	27.7915	19.868	23.3919	25.1957	13.5217	15.17	23.0285	24.1397	28.4929	28.2093	28.3433	23.6559	42.8828	39.534	24.8869	42.0805	23.3113	17.4697	25.6949	12.5719	19.7881	20.8409	54.5462	43.7489	21.7778	41.0485	43.2452	47.8038	33.741	33.6421	26.8744	62.9674	60.036	33.3238
Class4	1.02567	0.621704	0.674703	0.871979	2.31919	1.37148	0.725477	0.522145	1.13328	0.855656	1.23739	1.18505	0.377189	1.21267	1.00639	1.03697	0.499781	0.835309	1.02055	0.980894	1.10724	0.792571	0.65259	1.08407	0.657787	0.380416	0.48576	3.61463	0.739988	0.901574	0.593545	1.19708	1.53282	1.87176	0.621132	1.75518	1.10466	1.32423	0.832087	4.9715
Class4	4.44421	3.95243	4.7133	5.93513	3.9557	5.01269	5.02127	3.79296	5.1555	3.17757	3.34106	3.3222	4.19626	4.74848	4.81928	3.09722	4.80214	5.59677	6.62699	5.38009	4.35516	4.07157	4.50145	4.54971	4.54891	3.30475	3.28311	5.71683	6.07147	6.36135	5.2823	11.4828	7.4347	6.48127	4.80564	6.31498	3.43603	9.51116	6.46502	10.0276
Class4	0.97646	0.0970627	0.112993	3.12117	2.22821	0.685105	1.4049	0.241466	0.525394	1.05723	0.152745	0.111532	0.728927	1.24048	2.49627	2.78439	3.01574	0.785519	1.16754	1.14522	1.9049	2.07653	0.95033	0.326462	0.786085	0.412585	0.544579	0.774857	0.607471	1.98842	0.397681	2.3956	5.30776	4.59422	0.744623	0.687581	0.601725	2.73714	4.26421	3.73707
Class4	37607.5	31551	42676.5	32817.7	26951.5	47386.1	46526.1	31739.4	33884.7	34927.1	28672.7	25994.1	47064.8	27605.1	41033.3	18780.9	56018.9	48452.3	61824.1	44684	34362.7	44669.4	62622.1	33176.3	32985	44986.7	26020.5	50551.7	77295.5	56882.7	43164.1	28802.3	31459.4	92080.8	82526.2	50050.8	100943	69940.3	60770.1	88171.1
Class4	57.6057	54.4155	45.1021	61.178	30.2301	64.878	64.3979	23.2623	25.865	24.167	18.4003	18.8272	40.2985	12.1944	31.1888	27.7619	48.636	43.3941	86.1886	65.4605	29.7962	35.0344	29.8716	45.6832	14.305	40.4734	26.2756	107.782	144.24	44.6416	74.4672	50.9503	44.4155	89.8375	56.9034	68.6841	31.5278	91.9469	91.1835	140.516
Class4	9.30756	9.533	7.02062	3.78457	13.2931	6.81397	11.9694	7.6944	11.9206	8.17515	10.9827	8.22778	10.0747	8.86595	6.92308	6.93299	9.73377	10.4028	11.2668	15.4532	7.78132	14.4465	8.19002	7.48201	23.4743	11.9413	8.12948	13.2035	17.1992	13.894	14.1643	23.2917	17.0864	17.0902	21.8455	18.3984	16.3056	17.462	18.5034	16.9849
Class4	43.8452	42.1523	48.1803	28.3724	31.3153	25.0084	33.1951	8.47277	45.6973	22.7495	6.29761	5.73155	52.2475	12.8878	33.051	16.6849	18.9299	40.9168	129.641	79.9454	47.7306	59.1222	97.7507	27.4535	42.5678	56.4871	47.071	54.5277	168.382	37.7093	81.9997	94.279	87.8628	147.536	109.935	60.837	144.979	71.7487	100.92	140.46
Class4	92.4097	239.41	75.4538	74.2185	106.082	333.838	57.4966	98.775	133.103	167.354	137.955	144.693	106.299	222.942	149.894	118.598	141.141	180.289	235.002	175.724	155.524	119.75	95.1509	138.15	56.267	214.17	130.653	348.369	156.921	138.149	286.038	165.224	252.307	199.657	255.528	177.461	193.836	154.92	346.768	265.4
Class4	0.621597	1.12393	0.681734	1.47176	0.393323	0.545616	0.62292	0.817249	0.625685	0.867778	0.465312	0.874603	0.74666	0.638384	0.319678	1.08452	0.297891	0.420165	1.39337	1.65591	0.51051	1.15952	0.556008	1.12948	1.4459	0.777654	0.522868	0.871674	3.06773	1.02878	1.47782	1.21318	1.08653	1.0452	2.14002	0.866456	0.802998	0.926594	1.01094	1.40511
Class4	4.26585	3.32077	2.51594	4.09059	3.61161	6.10454	2.55659	4.41438	3.53407	3.23364	3.69007	4.43877	4.14214	3.39156	2.49867	1.77986	3.86626	4.37374	6.04162	2.99194	2.9647	2.23828	1.78524	1.83676	2.35735	2.08908	0.880047	4.90807	1.07215	9.21202	4.10026	5.9301	8.06866	3.04537	2.82313	1.78639	6.38065	6.69605	10.5797	17.5787
Class4	2.85491	2.58053	2.43735	3.11235	3.70989	2.97063	3.31987	2.3925	2.68693	2.31545	1.82808	2.41177	2.66098	2.70788	2.16886	3.25854	2.54909	2.48691	3.66655	2.56694	1.87769	2.91206	1.85641	2.91595	1.91027	2.75915	1.97703	5.0204	6.11093	4.19541	4.05375	3.5368	4.72081	3.18518	3.38776	3.197	9.78733	4.35812	4.66834	8.38765
Class4	7.46844	8.42814	4.35885	10.7548	8.54899	8.42801	6.55101	4.64494	5.18706	2.16327	2.21566	2.82021	9.83729	2.20825	5.95746	13.4877	7.32094	4.37248	14.8933	10.7028	6.6073	8.1002	7.15108	7.29707	7.44972	5.7676	6.9176	7.60342	12.7929	9.85408	7.54846	12.5581	15.9459	11.533	8.84578	12.4866	4.32316	13.3759	15.515	19.4263
Class4	2.32436	2.8667	3.57495	2.75992	4.28913	5.24955	3.14008	4.30786	5.02149	5.64125	3.63189	2.22253	2.92432	3.8229	3.48832	3.94933	2.82395	5.73781	5.97283	6.73103	3.38088	5.62892	3.45232	5.43704	2.04005	6.14616	2.79686	5.88343	4.53734	4.79526	7.57634	8.86214	5.91356	5.75755	7.40425	4.73089	6.88243	5.80512	5.11847	8.80845
Class4	0.581247	0.12238	0.306115	0.4011	1.76479	0.89758	0.61274	0.691728	1.05565	0.658879	0.77818	0.29189	0.318867	0.472348	0.770137	0.458141	0.422881	0.210471	0.746786	0.884317	0.375396	0.698512	0.494921	0.690075	0.275771	0.138472	0.42263	1.48916	0.367433	2.19671	1.0353	1.46722	1.26548	0.691557	0.978286	1.16841	1.16092	1.33327	0.786022	0.89517
Class4	29.2758	24.4023	24.5496	32.7541	30.6106	22.5885	19.3204	38.1424	51.8345	26.5795	19.9909	34.2548	41.7852	27.5633	25.8455	36.0354	34.4497	30.8019	50.3558	46.0437	32.9155	57.8666	38.9966	37.7326	32.6905	19.9491	18.487	35.3973	77.375	31.8095	21.028	53.4664	82.7228	112.804	39.5599	46.9077	45.2211	57.912	48.7217	82.9081
Class4	4.70674	3.55672	1.63248	9.91838	59.1922	9.13035	29.347	40.399	3.96544	35.4303	35.1282	35.6343	52.3598	68.5119	12.3062	39.056	85.1995	24.9133	12.3565	21.2318	8.93346	13.8664	3.24439	3.33808	1.02701	4.70617	7.35618	38.7444	44.8846	87.634	5.68236	10.2204	23.524	31.7213	32.9996	30.9324	53.3157	28.2513	92.0202	87.8568
Class4	0.468268	35.3527	49.2635	0.51756	29.7771	70.4117	39.2406	0	0	107.334	0	0	0.131385	0.138268	0	0	0	99.4934	17.2572	30.1645	1.44654	0.0988982	0.740328	0	0.26798	39.4667	0.451048	59.1455	200.878	0.36891	44.8439	100.803	0	4.42788	42.2229	95.3757	0	84.5239	143.456	0.168182
